Time,target_Open,target_High,target_Low,target_Last,target_Change,target_%Chg,target_Volume,RSI
2021-08-19 00:00:00,436.27,441.14,436.12,439.86,0.68,+0.15%,92812200,39.2602933416298
2021-08-18 00:00:00,442.96,444.625,438.92,439.18,-4.86,-0.0109,89351904,38.4140866456397
2021-08-17 00:00:00,444.24,444.96,440.85,444.04,-2.93,-0.0066,92673904,47.1771644537208
2021-08-16 00:00:00,444.53,447.11,442.87,446.97,1.05,+0.24%,73930800,51.6443928411334
2021-08-13 00:00:00,445.59,445.94,445.07,445.92,0.81,+0.18%,39470200,50.0121006446619
2021-08-12 00:00:00,443.62,445.2572,442.66,445.11,1.33,+0.30%,38942400,48.7325018006056
2021-08-11 00:00:00,443.82,443.882,442.62,443.78,1.1,+0.25%,44034300,46.6231377211461
2021-08-10 00:00:00,442.61,443.44,441.88,442.68,0.55,+0.12%,43339200,44.8923994976826
2021-08-09 00:00:00,442.46,442.795,441.31,442.13,-0.36,-0.0008,41222500,44.0126439118053
2021-08-06 00:00:00,442.1,442.94,441.8,442.49,0.73,+0.17%,46930000,44.7755049976906
2021-08-05 00:00:00,440.22,441.85,439.88,441.76,2.78,+0.63%,38969600,43.4817051024191
2021-08-04 00:00:00,439.78,441.1243,438.73,438.98,-2.17,-0.0049,46732200,38.8748745475376
2021-08-03 00:00:00,438.44,441.28,436.1,441.15,3.56,+0.81%,58053800,43.8736337807738
2021-08-02 00:00:00,440.34,440.93,437.21,437.59,-0.92,-0.0021,58783200,38.3348861068056
2021-07-30 00:00:00,437.91,440.06,437.77,438.51,-2.14,-0.0049,68951200,40.4279059887154
2021-07-29 00:00:00,439.815,441.8,439.81,440.65,1.82,+0.41%,47435300,45.096087546823
2021-07-28 00:00:00,439.68,440.3,437.31,438.83,-0.18,-0.0004,52472300,42.0762459991805
2021-07-27 00:00:00,439.91,439.94,435.99,439.01,-2.01,-0.0046,67397104,42.486451289292
2021-07-26 00:00:00,439.31,441.03,439.26,441.02,1.08,+0.25%,43719100,47.0001008291673
2021-07-23 00:00:00,437.52,440.3,436.79,439.94,4.48,+1.03%,63766600,44.9584503952247
2021-07-22 00:00:00,434.74,435.72,433.69,435.46,0.91,+0.21%,47878500,37.6519556530843
2021-07-21 00:00:00,432.34,434.7,431.0111,434.55,3.49,+0.81%,64724300,36.3593618881096
2021-07-20 00:00:00,425.68,432.42,424.83,431.06,6.09,+1.43%,99608096,31.8441976979045
2021-07-19 00:00:00,426.19,431.4089,421.97,424.97,-6.37,-0.0148,147987008,25.8189779518287
2021-07-16 00:00:00,436.01,436.06,430.92,431.34,-3.41,-0.0078,75874600,38.8516667748649
2021-07-15 00:00:00,434.81,435.53,432.72,434.75,-1.49,-0.0034,55126300,44.4754184734861
2021-07-14 00:00:00,437.4,437.92,434.91,436.24,0.65,+0.15%,64130300,46.7786824150699
2021-07-13 00:00:00,436.24,437.84,435.31,435.59,-1.49,-0.0034,52911300,45.8844796729169
2021-07-12 00:00:00,435.43,437.35,434.97,437.08,1.56,+0.36%,52889500,48.3230885843863
2021-07-09 00:00:00,432.53,435.84,430.714,435.52,4.6,+1.07%,76238496,45.9865438392228
2021-07-08 00:00:00,428.78,431.73,427.52,430.92,-3.54,-0.0081,97595200,39.8653893034933
2021-07-07 00:00:00,433.66,434.76,431.51,434.46,1.53,+0.35%,63549400,45.8400214380304
2021-07-06 00:00:00,433.78,434.01,430.01,432.93,-0.79,-0.0018,68710400,43.8138734247401
2021-07-02 00:00:00,431.67,434.1,430.5218,433.72,3.29,+0.76%,57697600,45.1616899066611
2021-07-01 00:00:00,428.87,430.6,428.8,430.43,2.37,+0.55%,53441000,40.7748887940599
2021-06-30 00:00:00,427.21,428.78,427.18,428.06,0.36,+0.08%,64827800,37.9175902427918
2021-06-29 00:00:00,427.88,428.56,427.13,427.7,0.23,+0.05%,35970500,37.4878635174158
2021-06-28 00:00:00,427.17,427.65,425.89,427.47,0.86,+0.20%,53159500,37.1978094109125
2021-06-25 00:00:00,425.9,427.0943,425.55,426.61,1.51,+0.36%,58129500,36.0738864067259
2021-06-24 00:00:00,424.89,425.55,424.62,425.1,2.5,+0.59%,45110200,34.1242845509003
2021-06-23 00:00:00,423.19,424.05,422.51,422.6,-0.51,-0.0012,49445400,31.1250476805143
2021-06-22 00:00:00,420.85,424,420.08,423.11,2.25,+0.53%,57700300,32.4297681367578
2021-06-21 00:00:00,416.8,421.06,415.93,420.86,5.94,+1.43%,72822000,29.7520204679954
2021-06-18 00:00:00,417.09,417.8281,414.7,414.92,-7.05,-0.0167,118676304,24.0954894912517
2021-06-17 00:00:00,421.67,423.02,419.32,421.97,-0.14,-0.0003,90949600,38.9348308548195
2021-06-16 00:00:00,424.63,424.87,419.92,422.11,-2.37,-0.0056,80386000,39.1890757534885
2021-06-15 00:00:00,425.42,425.46,423.54,424.48,-0.78,-0.0018,51508500,43.4792193481382
2021-06-14 00:00:00,424.43,425.37,423.1,425.26,0.95,+0.22%,42358400,44.8580263212244
2021-06-11 00:00:00,424.2,424.43,422.82,424.31,0.7,+0.17%,45570800,43.4672069206205
2021-06-10 00:00:00,422.96,424.63,421.55,423.61,1.96,+0.46%,51020100,42.4234586498209
2021-06-09 00:00:00,423.18,423.26,421.41,421.65,-0.63,-0.0015,48436300,39.559126100566
2021-06-08 00:00:00,423.11,423.21,420.32,422.28,0.09,+0.02%,47134200,40.9394593383545
2021-06-07 00:00:00,422.59,422.78,421.19,422.19,-0.41,-0.001,51555000,40.7961221972936
2021-06-04 00:00:00,420.75,422.92,418.8422,422.6,3.83,+0.91%,55938700,41.7958836003131
2021-06-03 00:00:00,417.85,419.99,416.28,418.77,-1.56,-0.0037,58138700,35.7265991683952
2021-06-02 00:00:00,420.37,421.23,419.29,420.33,0.66,+0.16%,49097000,39.5754236112291
2021-06-01 00:00:00,422.57,422.72,419.2,419.67,-0.37,-0.0009,54216600,38.5243428618398
2021-05-28 00:00:00,420.97,421.25,419.79,420.04,0.75,+0.18%,58520100,39.4945126475059
2021-05-27 00:00:00,420.17,420.72,418.9851,419.29,0.22,+0.05%,56707600,38.1792391847403
2021-05-26 00:00:00,418.87,419.61,417.76,419.07,0.83,+0.20%,43088600,37.7817661641202
2021-05-25 00:00:00,420.33,420.71,417.62,418.24,-0.93,-0.0022,57451300,36.2485238174991
2021-05-24 00:00:00,417.34,420.32,417.08,419.17,4.23,+1.02%,51376700,39.2246122224896
2021-05-21 00:00:00,416.87,418.2,414.45,414.94,-0.34,-0.0008,76578600,31.9246059949653
2021-05-20 00:00:00,411.8,416.625,411.67,415.28,4.42,+1.08%,78022200,33.0038940377451
2021-05-19 00:00:00,406.92,411.05,405.33,410.86,-1.08,-0.0026,106467000,27.0089747933462
2021-05-18 00:00:00,415.8,416.06,411.77,411.94,-3.58,-0.0086,59810200,30.3386085630524
2021-05-17 00:00:00,415.39,416.39,413.36,415.52,-1.06,-0.0025,65129200,40.0939339438594
2021-05-14 00:00:00,413.21,417.49,413.18,416.58,6.3,+1.54%,82201600,42.6546156817336
2021-05-13 00:00:00,407.07,412.35,407.02,410.28,4.87,+1.20%,106393904,33.4915728882401
2021-05-12 00:00:00,411.23,412.59,404,405.41,-8.8,-0.0212,134811008,28.4107954621177
2021-05-11 00:00:00,413.1,415.27,410.06,414.21,-3.73,-0.0089,116887904,44.7277807740917
2021-05-10 00:00:00,422.5,422.74,417.81,417.94,-4.18,-0.0099,81852400,49.9364292766304
2021-05-07 00:00:00,419.89,422.815,419.16,422.12,3.05,+0.73%,67733696,55.0486861953677
2021-05-06 00:00:00,415.83,419.21,413.675,419.07,3.32,+0.80%,74321296,50.9596101498262
2021-05-05 00:00:00,417.38,417.63,414.94,415.75,0.13,+0.03%,60284600,46.8776653198035
2021-05-04 00:00:00,416.07,416.6,411.67,415.62,-2.58,-0.0062,101591104,46.7198560603581
2021-05-03 00:00:00,419.43,419.84,417.665,418.2,0.9,+0.22%,68128200,50.2960299168403
2021-04-30 00:00:00,417.63,418.54,416.34,417.3,-2.76,-0.0066,85527000,49.0590021950757
2021-04-29 00:00:00,420.32,420.72,416.44,420.06,2.66,+0.64%,78544304,52.8859082899368
2021-04-28 00:00:00,417.81,419.01,416.9,417.4,-0.12,-0.0003,51238800,49.0605672369206
2021-04-27 00:00:00,417.93,418.14,416.3,417.52,-0.09,-0.0002,51303000,49.2389468061479
2021-04-26 00:00:00,417.44,418.22,416.8111,417.61,0.87,+0.21%,52182300,49.3821131596902
2021-04-23 00:00:00,412.87,418.25,412.79,416.74,4.47,+1.08%,73276096,47.973558515161
2021-04-22 00:00:00,415.89,416.78,411.13,412.27,-3.8,-0.0091,97582704,41.4341896778375
2021-04-21 00:00:00,411.51,416.29,411.36,416.07,3.9,+0.95%,66792900,47.9319803478106
2021-04-20 00:00:00,413.91,415.0859,410.59,412.17,-3.04,-0.0073,81851800,42.6962530625581
2021-04-19 00:00:00,416.26,416.74,413.79,415.21,-2.05,-0.0049,78498400,47.5093768691577
2021-04-16 00:00:00,417.25,417.91,415.73,417.26,1.39,+0.33%,82037200,50.527080028272
2021-04-15 00:00:00,413.74,416.16,413.69,415.87,4.42,+1.07%,60229800,48.4914197093541
2021-04-14 00:00:00,412.83,413.96,410.87,411.45,-1.41,-0.0034,61659900,42.6123483554229
2021-04-13 00:00:00,411.53,413.529,411.12,412.86,1.22,+0.30%,56550900,44.9070254458606
2021-04-12 00:00:00,410.85,411.93,410.2,411.64,0.15,+0.04%,56704900,43.2939462094286
2021-04-09 00:00:00,408.39,411.67,408.26,411.49,2.97,+0.73%,61104500,43.0890074918445
2021-04-08 00:00:00,407.93,408.58,406.93,408.52,1.93,+0.47%,57863100,39.1385165078807
2021-04-07 00:00:00,405.94,406.96,405.45,406.59,0.47,+0.12%,55836200,36.7787599096593
2021-04-06 00:00:00,405.76,407.24,405.4,406.12,-0.24,-0.0006,62020900,36.2062647698014
2021-04-05 00:00:00,403.46,406.94,403.38,406.36,5.75,+1.44%,91684704,36.7477032144962
2021-04-01 00:00:00,398.4,400.67,398.18,400.61,4.28,+1.08%,99682800,30.1461740469211
2021-03-31 00:00:00,395.34,398,395.31,396.33,1.6,+0.41%,112734200,26.3514555604027
2021-03-30 00:00:00,394.42,395.45,393.02,394.73,-1.05,-0.0027,76262200,25.080460774612
2021-03-29 00:00:00,394.4,396.75,392.81,395.78,-0.2,-0.0005,108107600,27.5500858975675
2021-03-26 00:00:00,390.93,396.41,390.29,395.98,6.28,+1.61%,114409104,28.0366863068021
2021-03-25 00:00:00,385.98,390.55,383.9,389.7,2.18,+0.56%,116128600,22.8476134455129
2021-03-24 00:00:00,391,392.75,387.47,387.52,-1.98,-0.0051,97588600,21.3690822560872
2021-03-23 00:00:00,391.91,393.46,388.66,389.5,-3.09,-0.0079,90686496,26.0499006300645
2021-03-22 00:00:00,390.03,394.07,389.97,392.59,3.11,+0.80%,73778600,32.7755423016203
2021-03-19 00:00:00,389.88,391.569,387.15,389.48,-2,-0.0051,113624400,29.8345058617776
2021-03-18 00:00:00,394.48,396.72,390.75,391.48,-5.78,-0.0145,115349104,33.9398036877744
2021-03-17 00:00:00,394.53,398.12,393.3,397.26,1.35,+0.34%,97959200,44.1161112973755
2021-03-16 00:00:00,397.07,397.83,395.08,395.91,-0.5,-0.0013,73722496,42.4704960108407
2021-03-15 00:00:00,394.33,396.685,392.03,396.41,2.35,+0.60%,73592304,43.3138864833459
2021-03-12 00:00:00,392.07,394.21,391.2,394.06,0.53,+0.13%,64653500,40.3218874084026
2021-03-11 00:00:00,392.23,395.65,391.74,393.53,3.95,+1.01%,86245000,39.6565500322326
2021-03-10 00:00:00,389.69,391.4,388.1702,389.58,2.41,+0.62%,109899400,35.0187915058908
2021-03-09 00:00:00,385.85,389.91,381.7299,387.17,5.45,+1.43%,113633504,32.5199019560672
2021-03-08 00:00:00,384.66,387.68,381.42,381.72,-1.91,-0.005,123149200,27.7051817639024
2021-03-05 00:00:00,380.46,384.76,372.64,383.63,6.93,+1.84%,152039600,31.5311086781108
2021-03-04 00:00:00,381.22,384,371.88,376.7,-4.72,-0.0124,183432992,26.1282421132574
2021-03-03 00:00:00,385.79,386.83,381.31,381.42,-5.12,-0.0132,119940200,34.376088448003
2021-03-02 00:00:00,389.82,390.07,386,386.54,-3.04,-0.0078,79595296,41.9477906658911
2021-03-01 00:00:00,385.59,390.92,380.572,389.58,9.22,+2.42%,105348800,45.9364271848328
2021-02-26 00:00:00,384.35,385.58,378.23,380.36,-1.97,-0.0052,152701600,37.5171062819762
2021-02-25 00:00:00,390.41,391.88,380.7789,382.33,-9.44,-0.0241,146670496,40.0455945235916
2021-02-24 00:00:00,386.33,392.23,385.27,391.77,4.27,+1.10%,72433904,50.4028951368409
2021-02-23 00:00:00,384.66,388.945,380.2,387.5,0.47,+0.12%,107284096,46.490603438121
2021-02-22 00:00:00,387.06,389.62,386.74,387.03,-3,-0.0077,67414096,46.0667477998924
2021-02-19 00:00:00,392.07,392.38,389.55,390.03,-0.69,-0.0018,83240896,49.2474205024145
2021-02-18 00:00:00,389.59,391.515,387.74,390.72,-1.67,-0.0043,59712700,49.9781135213174
2021-02-17 00:00:00,390.42,392.66,389.33,392.39,0.09,+0.02%,52806600,51.7873281940077
2021-02-16 00:00:00,393.96,394.17,391.53,392.3,-0.34,-0.0009,50972300,51.6788472204616
2021-02-12 00:00:00,389.85,392.9,389.77,392.64,1.93,+0.49%,50593200,52.0871694163466
2021-02-11 00:00:00,391.24,391.69,388.1,390.71,0.63,+0.16%,42913200,49.5286693232645
2021-02-10 00:00:00,392.12,392.28,387.5,390.08,-0.17,-0.0004,59154300,48.6879632000723
2021-02-09 00:00:00,389.61,390.89,389.17,390.25,-0.26,-0.0007,35551000,48.9398253474349
2021-02-08 00:00:00,389.27,390.56,388.35,390.51,2.8,+0.72%,38365100,49.349310462636
2021-02-05 00:00:00,388.2,388.47,386.1444,387.71,1.52,+0.39%,48669700,45.1499561109485
2021-02-04 00:00:00,382.96,386.24,381.9655,386.19,4.34,+1.14%,47142500,43.0102992138197
2021-02-03 00:00:00,382.43,383.7,380.48,381.85,0.3,+0.08%,52427000,37.5399910205264
2021-02-02 00:00:00,379.65,383.22,376.3181,381.55,5.32,+1.41%,64450600,37.1878981971992
2021-02-01 00:00:00,373.72,377.34,370.376,376.23,6.16,+1.66%,75817600,31.5387546536815
2021-01-29 00:00:00,375.63,376.67,368.27,370.07,-7.56,-0.02,126765104,26.5159923604155
2021-01-28 00:00:00,376.36,381.93,375.89,377.63,3.22,+0.86%,94198096,39.2938134608607
2021-01-27 00:00:00,380.22,380.32,372.01,374.41,-9.38,-0.0244,123351000,36.3912625101904
2021-01-26 00:00:00,385.41,385.85,383.54,383.79,-0.6,-0.0016,42665200,48.3583268853846
2021-01-25 00:00:00,383.67,384.77,378.46,384.39,1.51,+0.39%,70401904,49.0190385413955
2021-01-22 00:00:00,382.25,384.1256,381.835,382.88,-1.36,-0.0035,52136900,47.3762461199487
2021-01-21 00:00:00,384.49,384.95,383.25,384.24,0.35,+0.09%,47955800,49.0329838212436
2021-01-20 00:00:00,381.11,384.79,380.69,383.89,5.24,+1.38%,61836000,48.6088517514479
2021-01-19 00:00:00,378.34,379.23,376.75,378.65,2.95,+0.79%,51233300,42.6594178943928
2021-01-15 00:00:00,376.72,377.58,373.7,375.7,-2.76,-0.0073,107159904,39.7125323247369
2021-01-14 00:00:00,380.59,381.13,378.1,378.46,-1.33,-0.0035,49989100,43.6355931153643
2021-01-13 00:00:00,378.69,380.86,377.85,379.79,1.02,+0.27%,45303600,45.4768163422009
2021-01-12 00:00:00,378.89,379.86,376.36,378.77,0.08,+0.02%,52547700,44.2821050313962
2021-01-11 00:00:00,377.85,380.58,377.7189,378.69,-2.57,-0.0067,51176700,44.1840628268903
2021-01-08 00:00:00,380.59,381.49,377.1,381.26,2.16,+0.57%,71677200,48.1552250082116
2021-01-07 00:00:00,376.1,379.9,375.91,379.1,5.55,+1.49%,68766800,45.2417953001261
2021-01-06 00:00:00,369.71,376.98,369.12,373.55,2.22,+0.60%,107997600,38.753943190871
2021-01-05 00:00:00,368.1,372.5,368.05,371.33,2.54,+0.69%,66426200,36.499238885589
2021-01-04 00:00:00,375.31,375.45,364.82,368.79,-5.09,-0.0136,110210800,34.0577483056559
2020-12-31 00:00:00,371.78,374.66,371.232,373.88,1.89,+0.51%,78520704,42.3761897773583
2020-12-30 00:00:00,372.34,373.1,371.57,371.99,0.53,+0.14%,49455200,40.3412290899489
2020-12-29 00:00:00,373.81,374,370.83,371.46,-0.71,-0.0019,53680400,39.764556890837
2020-12-28 00:00:00,371.74,372.59,371.07,372.17,3.17,+0.86%,39000400,40.9816783141673
2020-12-24 00:00:00,368.08,369.03,367.45,369,1.43,+0.39%,26457800,37.3526617594636
2020-12-23 00:00:00,368.28,369.62,367.2172,367.57,0.33,+0.09%,46201400,35.8120614219905
2020-12-22 00:00:00,368.21,368.3317,366.03,367.24,-0.62,-0.0017,48388400,35.4487061981778
2020-12-21 00:00:00,364.97,378.46,362.03,367.86,-1.32,-0.0036,96386704,36.7472128755332
2020-12-18 00:00:00,370.97,371.15,367.02,369.18,-3.06,-0.0082,136542304,39.5359243217029
2020-12-17 00:00:00,371.94,372.46,371.05,372.24,2.07,+0.56%,64119400,45.5311345970791
2020-12-16 00:00:00,369.82,371.16,368.8676,370.17,0.58,+0.16%,58420500,42.4638111526159
2020-12-15 00:00:00,367.4,369.59,365.92,369.59,4.93,+1.35%,64071100,41.6178067519343
2020-12-14 00:00:00,368.64,369.8,364.47,364.66,-1.64,-0.0045,69216096,35.1985839026394
2020-12-11 00:00:00,364.9,366.7402,363.26,366.3,-0.43,-0.0012,57698600,38.5917979612668
2020-12-10 00:00:00,365.37,367.86,364.43,366.73,-0.12,-0.0003,57735300,39.4865200934561
2020-12-09 00:00:00,370.88,371.05,365.95,366.85,-3.32,-0.009,74098304,39.7503438167734
2020-12-08 00:00:00,367.72,370.78,367.67,370.17,1.08,+0.29%,42458800,46.6769178749406
2020-12-07 00:00:00,369.02,369.62,367.72,369.09,-0.76,-0.0021,48944200,44.8697923350507
2020-12-04 00:00:00,367.32,369.85,367.22,369.85,3.16,+0.86%,50749800,46.4412092916481
2020-12-03 00:00:00,366.68,368.19,365.5,366.69,-0.1,-0.0003,62882000,41.1847166278169
2020-12-02 00:00:00,364.82,366.96,364.2,366.79,0.77,+0.21%,45927000,41.4107165709835
2020-12-01 00:00:00,365.57,367.68,364.93,366.02,3.96,+1.09%,74504896,40.1319713084228
2020-11-30 00:00:00,362.83,363.12,359.17,362.06,-1.61,-0.0044,83872704,34.2707969597074
2020-11-27 00:00:00,363.84,364.18,362.58,363.67,1.01,+0.28%,28514000,38.2212648231058
2020-11-25 00:00:00,363.13,363.16,361.48,362.66,-0.56,-0.0015,45330800,36.7298795444953
2020-11-24 00:00:00,360.21,363.81,359.29,363.22,5.76,+1.61%,62415800,38.1704425958617
2020-11-23 00:00:00,357.28,358.82,354.865,357.46,2.13,+0.60%,63230600,30.4825961214344
2020-11-20 00:00:00,357.5,357.72,355.25,355.33,-2.45,-0.0068,70411800,28.2191834039741
2020-11-19 00:00:00,355.6,358.18,354.15,357.78,1.5,+0.42%,59940900,34.2653144226982
2020-11-18 00:00:00,360.91,361.5,356.24,356.28,-4.34,-0.012,70591296,32.462460844331
2020-11-17 00:00:00,359.97,361.92,358.34,360.62,-1.95,-0.0054,66111000,41.9751426525843
2020-11-16 00:00:00,360.98,362.78,359.59,362.57,4.47,+1.25%,74541104,45.6774099556809
2020-11-13 00:00:00,355.27,358.9,354.71,358.1,4.89,+1.38%,62959400,39.4617453145742
2020-11-12 00:00:00,355.58,356.7182,351.26,353.21,-3.46,-0.0097,68118496,34.009532643848
2020-11-11 00:00:00,356.4,357.56,355.06,356.67,2.63,+0.74%,58649000,40.2952821738979
2020-11-10 00:00:00,353.49,355.18,350.51,354.04,-0.52,-0.0015,85552000,37.3806294874613
2020-11-09 00:00:00,363.97,364.38,354.06,354.56,4.4,+1.26%,172304192,38.3304373423187
2020-11-06 00:00:00,349.93,351.51,347.65,350.16,-0.08,-0.0002,74972896,33.6758645214493
2020-11-05 00:00:00,349.24,352.19,348.86,350.24,6.7,+1.95%,82039696,33.8331897052228
2020-11-04 00:00:00,340.86,347.94,339.59,343.54,7.51,+2.23%,126959696,27.8705147072031
2020-11-03 00:00:00,333.69,338.25,330.2935,336.03,5.83,+1.77%,93294096,22.9814532152417
2020-11-02 00:00:00,330.2,332.36,327.24,330.2,3.66,+1.12%,86068304,20.0421870080566
2020-10-30 00:00:00,328.28,329.69,322.6,326.54,-3.44,-0.0104,120448600,18.4470919800732
2020-10-29 00:00:00,326.91,333.395,325.09,329.98,3.32,+1.02%,90597600,24.5269753311606
2020-10-28 00:00:00,332.1,338.2483,326.13,326.66,-11.56,-0.0342,127094304,22.763161667795
2020-10-27 00:00:00,339.76,340.12,337.99,338.22,-1.17,-0.0034,65994100,39.1672051497448
2020-10-26 00:00:00,342.13,342.98,335.62,339.39,-6.39,-0.0185,91473000,40.5435836009403
2020-10-23 00:00:00,345.93,345.99,343.13,345.78,1.17,+0.34%,49143900,47.5265420712612
2020-10-22 00:00:00,342.96,345.24,340.65,344.61,1.88,+0.55%,55399200,46.4508109889303
2020-10-21 00:00:00,343.33,348.6847,342.4,342.73,-0.65,-0.0019,63574900,44.700029365228
2020-10-20 00:00:00,343.46,346.88,342.64,343.38,1.37,+0.40%,60051800,45.4653638622778
2020-10-19 00:00:00,348.65,349.33,341.04,342.01,-5.28,-0.0152,68425600,44.0806307332219
2020-10-16 00:00:00,348.96,350.75,347.1,347.29,-0.21,-0.0006,89501800,50.3561402208141
2020-10-15 00:00:00,343.71,348.02,343.13,347.5,-0.43,-0.0012,60357600,50.5936271725578
2020-10-14 00:00:00,350.75,351.93,347.14,347.93,-2.2,-0.0063,57958700,51.1093705803263
2020-10-13 00:00:00,352.28,352.4651,349.09,350.13,-2.3,-0.0065,73255504,53.7684312894224
2020-10-12 00:00:00,349.59,354.02,349.06,352.43,5.58,+1.61%,80388496,56.4360266108821
2020-10-09 00:00:00,345.56,347.35,344.89,346.85,3.07,+0.89%,59528600,49.0425987668456
2020-10-08 00:00:00,342.85,343.85,341.86,343.78,3.02,+0.89%,45242400,45.5100695062623
2020-10-07 00:00:00,338.12,341.63,338.09,340.76,5.83,+1.74%,56999500,42.2835314281051
2020-10-06 00:00:00,339.91,342.17,334.38,334.93,-4.83,-0.0142,90128800,36.8518435075678
2020-10-05 00:00:00,336.06,339.96,336.01,339.76,5.92,+1.77%,45713100,43.345123289675
2020-10-02 00:00:00,331.7,337.0126,331.19,333.84,-3.2,-0.0095,89431104,38.165127397505
2020-10-01 00:00:00,337.69,338.74,335.01,337.04,2.15,+0.64%,88698704,42.1869941483219
2020-09-30 00:00:00,333.09,338.29,332.88,334.89,2.52,+0.76%,104081104,40.290839775907
2020-09-29 00:00:00,333.97,334.77,331.6209,332.37,-1.82,-0.0054,51531500,38.12770990749
2020-09-28 00:00:00,333.22,334.96,332.15,334.19,5.46,+1.66%,64584600,40.6077657969466
2020-09-25 00:00:00,322.58,329.58,321.64,328.73,5.23,+1.62%,71069400,35.9519701527431
2020-09-24 00:00:00,321.22,326.797,319.8,323.5,0.86,+0.27%,76681296,32.1496021516271
2020-09-23 00:00:00,330.9,331.2,322.1,322.64,-7.66,-0.0232,93112200,31.558544474823
2020-09-22 00:00:00,328.57,330.9,325.86,330.3,3.33,+1.02%,63612100,41.818674658787
2020-09-21 00:00:00,325.7,327.13,321.73,326.97,-3.68,-0.0111,99450800,39.0761794537065
2020-09-18 00:00:00,335.37,335.49,327.97,330.65,-5.19,-0.0155,105877904,43.4869326805012
2020-09-17 00:00:00,333.56,337.6996,332.991,335.84,-2.98,-0.0088,91523296,49.0854353250643
2020-09-16 00:00:00,341.51,343.06,338.52,338.82,-1.35,-0.004,82211200,52.0242893443489
2020-09-15 00:00:00,341.12,342.02,338.4683,340.17,1.71,+0.51%,52920800,53.3382995206042
2020-09-14 00:00:00,337.49,340.38,334.2208,338.46,4.4,+1.32%,65605600,51.4172729311324
2020-09-11 00:00:00,335.82,336.97,331,334.06,0.17,+0.05%,84680096,46.7514276141387
2020-09-10 00:00:00,341.82,342.53,332.85,333.89,-5.9,-0.0174,90569504,46.5755703113788
2020-09-09 00:00:00,337.55,342.46,336.61,339.79,6.58,+1.97%,91462200,53.1606915969017
2020-09-08 00:00:00,336.71,342.64,332.88,333.21,-9.36,-0.0273,114465296,46.3055628414725
2020-09-04 00:00:00,346.13,347.83,334.87,342.57,-2.82,-0.0082,139156192,55.1627973263358
2020-09-03 00:00:00,355.87,356.38,342.59,345.39,-12.31,-0.0344,148011104,57.4406308123
2020-09-02 00:00:00,354.67,358.75,353.43,357.7,5.1,+1.45%,69540000,65.6453331960728
2020-09-01 00:00:00,350.21,352.71,349.24,352.6,3.29,+0.94%,54999300,60.446172260018
2020-08-31 00:00:00,350.35,351.3,349.06,349.31,-1.27,-0.0036,66099100,57.2937316141504
2020-08-28 00:00:00,349.44,350.72,348.15,350.58,2.25,+0.65%,48588900,58.1999797219538
2020-08-27 00:00:00,348.51,349.9,346.53,348.33,0.76,+0.22%,58034100,55.9353092788503
2020-08-26 00:00:00,344.76,347.86,344.17,347.57,3.45,+1.00%,50790200,55.1546171325564
2020-08-25 00:00:00,343.53,344.21,342.27,344.12,1.2,+0.35%,38463300,51.6317155682518
2020-08-24 00:00:00,342.12,343,339.4504,342.92,3.44,+1.01%,48588600,50.4252538072149
2020-08-21 00:00:00,337.55,339.72,337.55,339.48,1.2,+0.35%,55106600,47.0324664573272
2020-08-20 00:00:00,335.36,338.8,335.22,338.28,1.05,+0.31%,42207800,45.8729609714722
2020-08-19 00:00:00,339.05,339.61,336.62,337.23,-1.41,-0.0042,68054200,44.8314811099275
2020-08-18 00:00:00,338.34,339.1,336.61,338.64,0.73,+0.22%,38733900,46.5852399841476
2020-08-17 00:00:00,337.94,338.34,336.8517,337.91,1.07,+0.32%,35480900,45.7739329948141
2020-08-14 00:00:00,336.41,337.42,335.62,336.84,0.01,0,47260300,44.5492522212511
2020-08-13 00:00:00,336.61,338.2514,335.83,336.83,-0.61,-0.0018,41816100,44.5372591873001
2020-08-12 00:00:00,335.44,338.28,332.8377,337.44,4.64,+1.39%,53826100,45.5010685702563
2020-08-11 00:00:00,336.85,337.54,332.01,332.8,-2.77,-0.0083,69601000,39.831050853039
2020-08-10 00:00:00,335.06,335.77,332.955,335.57,1,+0.30%,44282000,44.2938984702901
2020-08-07 00:00:00,333.28,334.88,332.3,334.57,0.24,+0.07%,57308200,43.0524118814435
2020-08-06 00:00:00,331.48,334.46,331.13,334.33,2.22,+0.67%,43679400,42.7427721109392
2020-08-05 00:00:00,331.47,332.39,331.18,332.11,2.05,+0.62%,42866300,39.8851985143109
2020-08-04 00:00:00,327.86,330.06,327.86,330.06,1.27,+0.39%,41917800,37.3987611390335
2020-08-03 00:00:00,328.32,329.62,327.73,328.79,2.27,+0.70%,53077900,35.9054157330227
2020-07-31 00:00:00,325.86,326.63,321.33,326.52,2.56,+0.79%,85210704,33.3426440872036
2020-07-30 00:00:00,321.9,324.41,319.64,323.96,-1.16,-0.0036,61861700,30.6828701596405
2020-07-29 00:00:00,322.12,325.73,322.075,325.12,3.95,+1.23%,48454100,33.2800562408946
2020-07-28 00:00:00,322.43,323.64,320.85,321.17,-2.05,-0.0063,57494900,29.2597682338923
2020-07-27 00:00:00,321.63,323.41,320.775,323.22,2.34,+0.73%,48292900,33.7338730264756
2020-07-24 00:00:00,320.95,321.99,319.246,320.88,-2.08,-0.0064,73766496,31.3003495467907
